id,country,replied_to_tweet_id,replied_to_user_id,reply_text,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,hashtags,tweet_urls,text_es,text_hi,verified,sa
1465561463783706625,Mexico,1465304536998895623,151968088,Yo apoyo a Lpez obrador y Apollo sus proyectos %,Yo apoyo a Lpez obrador y Apollo sus proyectos %,es,,['RicardoAnayaC'],2021-11-30T06:00:00Z,,,,Yo apoyo a Lpez obrador y Apollo sus proyectos %,,,0.0
1465559375792291842,Mexico,1465304536998895623,151968088,"Seor prfugo, primero lvate la boca y despus la puedes abrir, cnico ladrn. Te mandar tus cigarrillos al Reno.","Seor prfugo, primero lvate la boca y despus la puedes abrir, cnico ladrn. Te mandar tus cigarrillos al Reno.",es,,['RicardoAnayaC'],2021-11-30T06:00:00Z,,,,"Seor prfugo, primero lvate la boca y despus la puedes abrir, cnico ladrn. Te mandar tus cigarrillos al Reno.",,,-0.11666666666666665
1465553753898164224,Mexico,1465304536998895623,151968088,"Ricardo cuando amlo fue regente del DF Y Sheinbaum, estaba a cargo de las finanzas de la capital, encripto x aos los gastos de las obras del o piso de perifrico. De verdad, ya no se acuerdan?","Ricardo cuando amlo fue regente del DF Y Sheinbaum, estaba a cargo de las finanzas de la capital, encripto x aos los gastos de las obras del o piso de perifrico. De verdad, ya no se acuerdan?",es,,"['RicardoAnayaC', 'ClaudioXGG']",2021-11-30T06:00:00Z,,,,"Ricardo cuando amlo fue regente del DF Y Sheinbaum, estaba a cargo de las finanzas de la capital, encripto x aos los gastos de las obras del o piso de perifrico. De verdad, ya no se acuerdan?",,,0.2
1465537359030673411,Mexico,1465304536998895623,151968088,Regresa cobarde,Regresa cobarde,es,,['RicardoAnayaC'],2021-11-30T04:00:00Z,,,,Regresa cobarde,,,0.0
1465522563501768713,Mexico,1465304536998895623,151968088,LO QUE YO PIENSO QUE ES INACEPTABLE ES QUE NO ESTS EN LA CRCEL Y SIGAS PRFUGO DE LA JUSTICIA,LO QUE YO PIENSO QUE ES INACEPTABLE ES QUE NO ESTS EN LA CRCEL Y SIGAS PRFUGO DE LA JUSTICIA,es,,['RicardoAnayaC'],2021-11-30T03:00:00Z,,,,LO QUE YO PIENSO QUE ES INACEPTABLE ES QUE NO ESTS EN LA CRCEL Y SIGAS PRFUGO DE LA JUSTICIA,,,-0.6
1465522161884536836,Mexico,1465304536998895623,151968088,"A quien le arda, ste muchacho tiene razn mis amigos Le Chairs, olvdense si Anaya hizo o no lo que su pejidente les ha hecho creer o si otros gobiernos hicieron lo mismo, el punto es que NO HA CAMBIADO NADA y Uds quieren a como d lugar defender lo que a todas luces est mal","A quien le arda, ste muchacho tiene razn mis amigos Le Chairs, olvdense si Anaya hizo o no lo que su pejidente les ha hecho creer o si otros gobiernos hicieron lo mismo, el punto es que NO HA CAMBIADO NADA y Uds quieren a como d lugar defender lo que a todas luces est mal",es,,['RicardoAnayaC'],2021-11-30T03:00:00Z,,,,"A quien le arda, ste muchacho tiene razn mis amigos Le Chairs, olvdense si Anaya hizo o no lo que su pejidente les ha hecho creer o si otros gobiernos hicieron lo mismo, el punto es que NO HA CAMBIADO NADA y Uds quieren a como d lugar defender lo que a todas luces est mal",,,-0.08482142857142858
1465521437972873216,Mexico,1465304536998895623,151968088,Rata de alcantarilla sal de tu ratonera Ricardo Anaya la justicia te anda buscando,Rata de alcantarilla sal de tu ratonera Ricardo Anaya la justicia te anda buscando,es,,['RicardoAnayaC'],2021-11-30T03:00:00Z,,,,Rata de alcantarilla sal de tu ratonera Ricardo Anaya la justicia te anda buscando,,,0.0
1465517893903388673,Mexico,1462767825773342721,151968088,Das mucha flojera corrupto,Das mucha flojera corrupto,es,,['RicardoAnayaC'],2021-11-30T03:00:00Z,['\U0001f971'],,,Das mucha flojera corrupto,,,-0.5
1465503342394757122,Mexico,1465304536998895623,151968088,Jajaja eres un payaso!,Jajaja eres un payaso!,es,,['RicardoAnayaC'],2021-11-30T02:00:00Z,,,,Jajaja eres un payaso!,,,0.25
1465499372800598017,Mexico,1465304536998895623,151968088,Jajajajjajajaja payasin!!! Mejor callate!!!,Jajajajjajajaja payasin!!! Mejor callate!!!,es,,['RicardoAnayaC'],2021-11-30T02:00:00Z,,,,Jajajajjajajaja payasin!!! Mejor callate!!!,,,0.0
1465496462821928969,Mexico,1465304536998895623,151968088,"CHING ..... TU PUT.... MADR ... PINCHE RATA , VEN CABRON DA LA CARA ANTE LA JUSTICIA OGT ... PINCHE CULEADO JAJAJAJAJA PARA ESO NOS GUSTABAB QUE CHILLONES SALIERON LAS RATAS PRIANISTAS JAJAJAJAJAJA","CHING ..... TU PUT.... MADR ... PINCHE RATA , VEN CABRON DA LA CARA ANTE LA JUSTICIA OGT ... PINCHE CULEADO JAJAJAJAJA PARA ESO NOS GUSTABAB QUE CHILLONES SALIERON LAS RATAS PRIANISTAS JAJAJAJAJAJA",es,,['RicardoAnayaC'],2021-11-30T02:00:00Z,,,,"CHING ..... TU PUT.... MADR ... PINCHE RATA , VEN CABRON DA LA CARA ANTE LA JUSTICIA OGT ... PINCHE CULEADO JAJAJAJAJA PARA ESO NOS GUSTABAB QUE CHILLONES SALIERON LAS RATAS PRIANISTAS JAJAJAJAJAJA",,,0.0
1465491368503959557,Mexico,1465304536998895623,151968088,Y si t hubieras llegado a ser presidente ya hubieras entregado el pas a Espaa maldito traidor nefasto,Y si t hubieras llegado a ser presidente ya hubieras entregado el pas a Espaa maldito traidor nefasto,es,,['RicardoAnayaC'],2021-11-30T01:00:00Z,"['💪', '🤬']",,,Y si t hubieras llegado a ser presidente ya hubieras entregado el pas a Espaa maldito traidor nefasto,,,0.0
1465488220255395841,Mexico,1465304536998895623,151968088,LADRA LO QUE GUSTES MASCOTA.ERES UN DELINCUENTE Y NADA TE VA A LIBRAR DE LA CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL,LADRA LO QUE GUSTES MASCOTA.ERES UN DELINCUENTE Y NADA TE VA A LIBRAR DE LA CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL,es,,['RicardoAnayaC'],2021-11-30T01:00:00Z,,,,LADRA LO QUE GUSTES MASCOTA.ERES UN DELINCUENTE Y NADA TE VA A LIBRAR DE LA CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL CRCEL,,,0.4
1465484558250434561,Mexico,1465304536998895623,151968088,"Aburres Hampton, ya cllate.","Aburres Hampton, ya cllate.",es,,['RicardoAnayaC'],2021-11-30T01:00:00Z,,,,"Aburres Hampton, ya cllate.",,,-0.5
1465481501978542083,Mexico,1465304536998895623,151968088,Este payaso presidente no sabe como hacerle para ocultar la corrupcin de este gobierno de ta. Estuvo mame y mame y mame con la corrupcin del pasado y salieron ms corruptos que los del pasado.,Este payaso presidente no sabe como hacerle para ocultar la corrupcin de este gobierno de ta. Estuvo mame y mame y mame con la corrupcin del pasado y salieron ms corruptos que los del pasado.,es,,['RicardoAnayaC'],2021-11-30T01:00:00Z,,,,Este payaso presidente no sabe como hacerle para ocultar la corrupcin de este gobierno de ta. Estuvo mame y mame y mame con la corrupcin del pasado y salieron ms corruptos que los del pasado.,,,-0.125
1465478832698408965,Mexico,1465304536998895623,151968088,Rikin canallin mejor ve pensando a qu te vas a dedicar en la crcel.,Rikin canallin mejor ve pensando a qu te vas a dedicar en la crcel.,es,,['RicardoAnayaC'],2021-11-30T01:00:00Z,,,,Rikin canallin mejor ve pensando a qu te vas a dedicar en la crcel.,,,0.2
1465477395180367873,Mexico,1465304536998895623,151968088,"Oye , en la te esperan a que les recites las mximas contra la corrupcin en sus celdas a que hora llegas?","Oye , en la te esperan a que les recites las mximas contra la corrupcin en sus celdas a que hora llegas?",es,,"['RicardoAnayaC', 'FGRMexico']",2021-11-30T00:00:00Z,,['RickyRiquinCanallin'],,"Oye , en la te esperan a que les recites las mximas contra la corrupcin en sus celdas a que hora llegas?",,,0.0
1465476903687446536,Mexico,1465304536998895623,151968088,"como si antes dieran cuentas de lo que hacan con el dinero, cundo vas a salir de tu madriguera roedor anaya?","como si antes dieran cuentas de lo que hacan con el dinero, cundo vas a salir de tu madriguera roedor anaya?",es,,['RicardoAnayaC'],2021-11-30T00:00:00Z,,,,"como si antes dieran cuentas de lo que hacan con el dinero, cundo vas a salir de tu madriguera roedor anaya?",,,0.0
1465475978470334464,Mexico,1465304536998895623,151968088,"El profugo hablando de corrupcin, ni tu te la crees profuguin, ven a Mxico y dile a la gente de frente eso que escribes oculto en un stano","El profugo hablando de corrupcin, ni tu te la crees profuguin, ven a Mxico y dile a la gente de frente eso que escribes oculto en un stano",es,,['RicardoAnayaC'],2021-11-30T00:00:00Z,,,,"El profugo hablando de corrupcin, ni tu te la crees profuguin, ven a Mxico y dile a la gente de frente eso que escribes oculto en un stano",,,-0.16666666666666666
1465474778031079425,Mexico,1465304536998895623,151968088,Is insulting an aceptabl,Is insulting an aceptabl,en,Is insulting an aceptabl,['RicardoAnayaC'],2021-11-30T00:00:00Z,,,,,,,-1.0
1465473814964359176,Mexico,1465304536998895623,151968088,Gracias Ricardo! Sin duda este gobierno es el PEOR Y MS CNICO CORRUPTO que me ha tocado vivir. En todos los mexicanos responsables y sensatos debemos unirnos y no dar ningn voto a Mugrera ni a sus secuaces.,Gracias Ricardo! Sin duda este gobierno es el PEOR Y MS CNICO CORRUPTO que me ha tocado vivir. En todos los mexicanos responsables y sensatos debemos unirnos y no dar ningn voto a Mugrera ni a sus secuaces.,es,,['RicardoAnayaC'],2021-11-30T00:00:00Z,,,,Gracias Ricardo! Sin duda este gobierno es el PEOR Y MS CNICO CORRUPTO que me ha tocado vivir. En todos los mexicanos responsables y sensatos debemos unirnos y no dar ningn voto a Mugrera ni a sus secuaces.,,,-0.11000000000000001
1465469271270731777,Mexico,1465304536998895623,151968088,"Ricardo Anaya no es ningn prfugo de la justica y los cargos son prefabricados con el asunto ya resuelto de lo de Quertaro ya que no pudieron, por imbciles, probarle nada en los supuestos sobornos ya que ni siquiera estaba en la cmara entonces.","Ricardo Anaya no es ningn prfugo de la justica y los cargos son prefabricados con el asunto ya resuelto de lo de Quertaro ya que no pudieron, por imbciles, probarle nada en los supuestos sobornos ya que ni siquiera estaba en la cmara entonces.",es,,['RicardoAnayaC'],2021-11-30T00:00:00Z,,,,"Ricardo Anaya no es ningn prfugo de la justica y los cargos son prefabricados con el asunto ya resuelto de lo de Quertaro ya que no pudieron, por imbciles, probarle nada en los supuestos sobornos ya que ni siquiera estaba en la cmara entonces.",,,-0.2791666666666667
1465468857318092811,Mexico,1465304536998895623,151968088,"Le creo a Ricardo Anaya y no a un mentiroso, ladrn, vale madrista de la Constitucin como el acfalo animal que se dice Presidente de todos los mexicanos.No le quedan ni millones de los que votaron por el , vean las casillas de RATIFICACION Vacas y la gente aventndolos","Le creo a Ricardo Anaya y no a un mentiroso, ladrn, vale madrista de la Constitucin como el acfalo animal que se dice Presidente de todos los mexicanos.No le quedan ni millones de los que votaron por el , vean las casillas de RATIFICACION Vacas y la gente aventndolos",es,,['RicardoAnayaC'],2021-11-30T00:00:00Z,,,,"Le creo a Ricardo Anaya y no a un mentiroso, ladrn, vale madrista de la Constitucin como el acfalo animal que se dice Presidente de todos los mexicanos.No le quedan ni millones de los que votaron por el , vean las casillas de RATIFICACION Vacas y la gente aventndolos",,,0.3
1465466506779795460,Mexico,1465304536998895623,151968088,Ya cllate! no vas hacer presidente,Ya cllate! no vas hacer presidente,es,,['RicardoAnayaC'],2021-11-30T00:00:00Z,,,,Ya cllate! no vas hacer presidente,,,0.0
1465461878948257793,Mexico,1465304536998895623,151968088,"corrupto!!! lavate la boca antes de hablar de AMLO, hay una gran diferencia, estas ardido, ya muchos sabemos que lo que los decretos de AMLO son para proteger sus proyectos de avariciosos y corruptos como tu, la rendicin de cuentas se nota a leguas, con los resultados","corrupto!!! lavate la boca antes de hablar de AMLO, hay una gran diferencia, estas ardido, ya muchos sabemos que lo que los decretos de AMLO son para proteger sus proyectos de avariciosos y corruptos como tu, la rendicin de cuentas se nota a leguas, con los resultados",es,,['RicardoAnayaC'],2021-11-29T23:00:00Z,,,,"corrupto!!! lavate la boca antes de hablar de AMLO, hay una gran diferencia, estas ardido, ya muchos sabemos que lo que los decretos de AMLO son para proteger sus proyectos de avariciosos y corruptos como tu, la rendicin de cuentas se nota a leguas, con los resultados",,,-0.244140625
1465453588734525446,Mexico,1465304536998895623,151968088,"Sigan ladrando, esto impulsa la popularidad del Presidente!","Sigan ladrando, esto impulsa la popularidad del Presidente!",es,,['RicardoAnayaC'],2021-11-29T23:00:00Z,,,,"Sigan ladrando, esto impulsa la popularidad del Presidente!",,,0.0
1465453558946537472,Mexico,1465304536998895623,151968088,"Tartufo ya vete de Mexico con todo y t Morena vete, ya nos tienes hasta la mad. Tartufo","Tartufo ya vete de Mexico con todo y t Morena vete, ya nos tienes hasta la mad. Tartufo",es,,"['RicardoAnayaC', 'Rodpac', 'leozuckermann', 'JavierSolorzano', 'PedroFerriz', 'CarlosLoret', 'lopezobrador_', 'DiegoFC', 'RicardoAnayaC', 'brozoxmiswebs', 'Javier_Alatorre', 'CiroGomezL']",2021-11-29T23:00:00Z,,,,"Tartufo ya vete de Mexico con todo y t Morena vete, ya nos tienes hasta la mad. Tartufo",,,-0.625
1465453529150234629,Mexico,1465304536998895623,151968088,Por su boca muere el pez tu sigue hablando y despus no le llore jajajja,Por su boca muere el pez tu sigue hablando y despus no le llore jajajja,es,,['RicardoAnayaC'],2021-11-29T23:00:00Z,,,,Por su boca muere el pez tu sigue hablando y despus no le llore jajajja,,,0.2
1465453464822165506,Mexico,1465304536998895623,151968088,"Tartufo ya vete de Mexico con todo y t Morena vete, lrgate Ladron Tartufo eres un rufin lrgate","Tartufo ya vete de Mexico con todo y t Morena vete, lrgate Ladron Tartufo eres un rufin lrgate",es,,"['RicardoAnayaC', 'Rodpac', 'leozuckermann', 'JavierSolorzano', 'PedroFerriz', 'CarlosLoret', 'lopezobrador_', 'DiegoFC', 'RicardoAnayaC', 'brozoxmiswebs', 'Javier_Alatorre', 'CiroGomezL']",2021-11-29T23:00:00Z,,,,"Tartufo ya vete de Mexico con todo y t Morena vete, lrgate Ladron Tartufo eres un rufin lrgate",,,0.0
1465451410674237442,Mexico,1465304536998895623,151968088,Y t!! Chicken little estamos esperando a tu comparecencia y veremos!!!,Y t!! Chicken little estamos esperando a tu comparecencia y veremos!!!,es,,['RicardoAnayaC'],2021-11-29T23:00:00Z,,,,Y t!! Chicken little estamos esperando a tu comparecencia y veremos!!!,,,-0.48310546875
1465450155759521800,Mexico,1465304536998895623,151968088,Disfruta tu ultima navidad en libertad canayin profugin.,Disfruta tu ultima navidad en libertad canayin profugin.,es,,['RicardoAnayaC'],2021-11-29T23:00:00Z,,,,Disfruta tu ultima navidad en libertad canayin profugin.,,,0.2
1465445504599343115,Mexico,1465304536998895623,151968088,An que nunca hemos sabido que se hace ... que se diga a plena voz lo hace gravsimo,An que nunca hemos sabido que se hace ... que se diga a plena voz lo hace gravsimo,es,,['RicardoAnayaC'],2021-11-29T22:00:00Z,,,,An que nunca hemos sabido que se hace ... que se diga a plena voz lo hace gravsimo,,,-0.16666666666666669
1465439594665623557,Mexico,1465304536998895623,151968088,Es triste ver a los seguidores de AMLO a estar cegados de lo que est pasando. Yo no sigo a nadie ni me gusta ningn poltico pero este presidente es el ms ignorante y necio de todos. Y corrupto poor supuesto,Es triste ver a los seguidores de AMLO a estar cegados de lo que est pasando. Yo no sigo a nadie ni me gusta ningn poltico pero este presidente es el ms ignorante y necio de todos. Y corrupto poor supuesto,es,,['RicardoAnayaC'],2021-11-29T22:00:00Z,,,,Es triste ver a los seguidores de AMLO a estar cegados de lo que est pasando. Yo no sigo a nadie ni me gusta ningn poltico pero este presidente es el ms ignorante y necio de todos. Y corrupto poor supuesto,,,-0.16666666666666666
1465439225952751616,Mexico,1465304536998895623,151968088,Jajaja pobre chillon disfruta tus fiestas de sembrina alo maximo. Y viva AMLO hoy y siempre.,Jajaja pobre chillon disfruta tus fiestas de sembrina alo maximo. Y viva AMLO hoy y siempre.,es,,['RicardoAnayaC'],2021-11-29T22:00:00Z,,,,Jajaja pobre chillon disfruta tus fiestas de sembrina alo maximo. Y viva AMLO hoy y siempre.,,,0.057272727272727274
1465436069755867144,Mexico,1465304536998895623,151968088,"Ya ni quieres abrir los Ojos maldita Rata, en Vez de Cubrebocas ya necesitas una bolsa de Estraza.","Ya ni quieres abrir los Ojos maldita Rata, en Vez de Cubrebocas ya necesitas una bolsa de Estraza.",es,,['RicardoAnayaC'],2021-11-29T22:00:00Z,,,,"Ya ni quieres abrir los Ojos maldita Rata, en Vez de Cubrebocas ya necesitas una bolsa de Estraza.",,,0.0
1465436036717154305,Mexico,1465304536998895623,151968088,Corrupto sin vergenza ni progenitora. Respeta a tu padre.,Corrupto sin vergenza ni progenitora. Respeta a tu padre.,es,,['RicardoAnayaC'],2021-11-29T22:00:00Z,,,,Corrupto sin vergenza ni progenitora. Respeta a tu padre.,,,-0.5
1465435027764916230,Mexico,1465304536998895623,151968088,canallin ya queremos verte de rayitas que numero vas a Escoger?,canallin ya queremos verte de rayitas que numero vas a Escoger?,es,,['RicardoAnayaC'],2021-11-29T22:00:00Z,,,,canallin ya queremos verte de rayitas que numero vas a Escoger?,,,0.0
1465433788293554185,Mexico,1465304536998895623,151968088,"Aprendiz de mafioso, es lo que eres.","Aprendiz de mafioso, es lo que eres.",es,,['RicardoAnayaC'],2021-11-29T22:00:00Z,,,,"Aprendiz de mafioso, es lo que eres.",,,0.0
1465433567509504008,Mexico,1465304536998895623,151968088,"El problema Sr. Anaya como siempre son los chairos que cegados a la verdad no aceptan la peligrosidad de esto, de los politicos me la creo porque los de MORENA Son ratas, pero habemos pueblo que vemos y sabemos como se manejan los dictadores, como historiadora lo he visto mucho","El problema Sr. Anaya como siempre son los chairos que cegados a la verdad no aceptan la peligrosidad de esto, de los politicos me la creo porque los de MORENA Son ratas, pero habemos pueblo que vemos y sabemos como se manejan los dictadores, como historiadora lo he visto mucho",es,,['RicardoAnayaC'],2021-11-29T22:00:00Z,,,,"El problema Sr. Anaya como siempre son los chairos que cegados a la verdad no aceptan la peligrosidad de esto, de los politicos me la creo porque los de MORENA Son ratas, pero habemos pueblo que vemos y sabemos como se manejan los dictadores, como historiadora lo he visto mucho",,,0.0
1465428171877191685,Mexico,1465304536998895623,151968088,de este sexenio,de este sexenio,es,,"['RicardoAnayaC', 'MIDANE']",2021-11-29T21:00:00Z,['🤮'],"['GobiernoCriminalyCorrupto', 'HastaLaMadre']",,de este sexenio,,,0.0
1465426555925057537,Mexico,1465304536998895623,151968088,"No mames a este wey an no lo entamban? Puras patadas de ahogado este wey, muertazo","No mames a este wey an no lo entamban? Puras patadas de ahogado este wey, muertazo",es,,['RicardoAnayaC'],2021-11-29T21:00:00Z,,,,"No mames a este wey an no lo entamban? Puras patadas de ahogado este wey, muertazo",,,0.007142857142857131
1465426033880887296,Mexico,1462767825773342721,151968088,"Oye, y cuando regresas a rendir cuantas? Te recuerdo que ests prfugo.","Oye, y cuando regresas a rendir cuantas? Te recuerdo que ests prfugo.",es,,['RicardoAnayaC'],2021-11-29T21:00:00Z,,,,"Oye, y cuando regresas a rendir cuantas? Te recuerdo que ests prfugo.",,,0.5
1465420781953900552,Mexico,1465304536998895623,151968088,"Que te crea quien no te conozca, charlatn.","Que te crea quien no te conozca, charlatn.",es,,"['RicardoAnayaC', 'g_quadri']",2021-11-29T21:00:00Z,,,,"Que te crea quien no te conozca, charlatn.",,,0.0
1465418579659141126,Mexico,1465304536998895623,151968088,Bien lo dices as se han destruidos munchas democracias pero como tus ratas lo han hecho! Cuando te haces hombre y admites tus robos y hacara la justicia con honestidad limpia tu nombre demostrando con hechos y no por tweets!,Bien lo dices as se han destruidos munchas democracias pero como tus ratas lo han hecho! Cuando te haces hombre y admites tus robos y hacara la justicia con honestidad limpia tu nombre demostrando con hechos y no por tweets!,es,,['RicardoAnayaC'],2021-11-29T21:00:00Z,['🐀'],,,Bien lo dices as se han destruidos munchas democracias pero como tus ratas lo han hecho! Cuando te haces hombre y admites tus robos y hacara la justicia con honestidad limpia tu nombre demostrando con hechos y no por tweets!,,,0.375
1465414949367205889,Mexico,1465304536998895623,151968088,Sin duda alguna,Sin duda alguna,es,,['RicardoAnayaC'],2021-11-29T20:00:00Z,,,,Sin duda alguna,,,0.0
